"sp_ABC","chrom","win","n_nodes","win_start","win_mid_Mb","PBSa_5Mb","species_label"
"A","2",83,6,8.3e+07,83.5,504.969305997899,"C. caryae"
"A","2",84,41,8.4e+07,84.5,360.470525840879,"C. caryae"
"A","2",85,140,8.5e+07,85.5,381.861231339344,"C. caryae"
"A","2",86,204,8.6e+07,86.5,284.882431890771,"C. caryae"
"A","2",87,263,8.7e+07,87.5,363.458388264737,"C. caryae"
"A","2",88,792,8.8e+07,88.5,871.395432625166,"C. caryae"
"A","2",89,253,8.9e+07,89.5,906.453528869517,"C. caryae"
"A","2",90,0,9e+07,90.5,895.576909036851,"C. caryae"
"A","2",91,33,9.1e+07,91.5,872.657435652731,"C. caryae"
"A","2",92,197,9.2e+07,92.5,855.085375854365,"C. caryae"
"A","2",93,171,9.3e+07,93.5,364.89450530256,"C. caryae"
"A","2",94,152,9.4e+07,94.5,303.715327239176,"C. caryae"
"A","2",95,263,9.5e+07,95.5,401.761123056973,"C. caryae"
"A","2",96,307,9.6e+07,96.5,504.551285797589,"C. caryae"
"A","2",97,217,9.7e+07,97.5,512.690940040879,"C. caryae"
"A","2",98,259,9.8e+07,98.5,548.353900323505,"C. caryae"
"A","2",99,277,9.9e+07,99.5,595.24532757511,"C. caryae"
"A","2",100,89,1e+08,100.5,541.358476427589,"C. caryae"
"A","2",101,90,1.01e+08,101.5,454.884600750564,"C. caryae"
"A","2",102,0,1.02e+08,102.5,399.788694187317,"C. caryae"
"A","2",103,188,1.03e+08,103.5,357.90222128397,"C. caryae"
"A","2",104,368,1.04e+08,104.5,432.190930029773,"C. caryae"
"A","2",105,206,1.05e+08,105.5,470.429590906014,"C. caryae"
"A","2",106,266,1.06e+08,106.5,532.878973126169,"C. caryae"
"A","2",107,372,1.07e+08,107.5,649.879988921031,"C. caryae"
"A","2",108,4,1.08e+08,108.5,622.106100275508,"C. caryae"
"A","2",109,196,1.09e+08,109.5,538.523908475752,"C. caryae"
"A","2",110,649,1.1e+08,110.5,817.785424179228,"C. caryae"
"A","2",111,51,1.11e+08,111.5,774.995483857809,"C. caryae"
"A","2",112,246,1.12e+08,112.5,723.014522675721,"C. caryae"
"A","2",113,29,1.13e+08,113.5,723.58482571154,"C. caryae"
"A","2",114,21,1.14e+08,114.5,696.850055607374,"C. caryae"
"A","2",115,50,1.15e+08,115.5,258.648410008645,"C. caryae"
"A","2",116,264,1.16e+08,116.5,366.051908887251,"C. caryae"
"A","2",117,83,1.17e+08,117.5,283.49074058953,"C. caryae"
"A","2",118,49,1.18e+08,118.5,286.228929355507,"C. caryae"
"A","2",119,64,1.19e+08,119.5,292.544013782542,"C. caryae"
"A","2",120,357,1.2e+08,120.5,458.836572212809,"C. caryae"
"A","2",121,191,1.21e+08,121.5,421.089064213261,"C. caryae"
"A","2",122,180,1.22e+08,122.5,450.363186772631,"C. caryae"
"A","2",123,71,1.23e+08,123.5,453.284678761592,"C. caryae"
"A","2",124,5104,1.24e+08,124.5,5123.68880788051,"C. caryae"
"A","2",125,157,1.25e+08,125.5,5113.64713291795,"C. caryae"
"A","2",126,169,1.26e+08,126.5,5112.87267590344,"C. caryae"
"A","2",127,56,1.27e+08,127.5,5110.01007826795,"C. caryae"
"A","2",128,124,1.28e+08,128.5,5111.02122867828,"C. caryae"
"A","2",129,248,1.29e+08,129.5,365.001369860443,"C. caryae"
"A","2",130,2,1.3e+08,130.5,329.516312191066,"C. caryae"
"A","2",131,83,1.31e+08,131.5,294.80332426891,"C. caryae"
"A","2",132,56,1.32e+08,132.5,294.80332426891,"C. caryae"
"A","2",133,1,1.33e+08,133.5,267.458407981503,"C. caryae"
"A","2",134,43,1.34e+08,134.5,108.990825301949,"C. caryae"
"A","2",135,2,1.35e+08,135.5,108.990825301949,"C. caryae"
"A","2",136,317,1.36e+08,136.5,324.775306943123,"C. caryae"
"A","2",137,375,1.37e+08,137.5,492.917843052978,"C. caryae"
"A","2",138,151,1.38e+08,138.5,515.526914913276,"C. caryae"
"A","2",139,224,1.39e+08,139.5,560.441790019267,"C. caryae"
"A","3",0,1060,0,0.5,NA,"C. caryae"
"A","3",1,4310,1e+06,1.5,NA,"C. caryae"
"A","3",2,176,2e+06,2.5,NA,"C. caryae"
"A","3",3,2129,3e+06,3.5,NA,"C. caryae"
"A","3",4,243,4e+06,4.5,4931.77108146759,"C. caryae"
"A","3",5,2258,5e+06,5.5,5319.52347489886,"C. caryae"
"A","3",6,60,6e+06,6.5,3118.46596903029,"C. caryae"
"A","3",7,231,7e+06,7.5,3122.05301044041,"C. caryae"
"A","3",8,502,8e+06,8.5,2338.07142748035,"C. caryae"
"A","3",9,20,9e+06,9.5,2325.4954310856,"C. caryae"
"A","3",10,336,1e+07,10.5,649.816127839253,"C. caryae"
"A","3",11,467,1.1e+07,11.5,797.966164696223,"C. caryae"
"A","3",12,7,1.2e+07,12.5,763.831133170153,"C. caryae"
"A","3",13,79,1.3e+07,13.5,581.098098430893,"C. caryae"
"A","3",14,41,1.4e+07,14.5,582.199278597973,"C. caryae"
"A","3",15,144,1.5e+07,15.5,496.785668070245,"C. caryae"
"A","3",16,2,1.6e+07,16.5,169.443205824253,"C. caryae"
"A","3",17,290,1.7e+07,17.5,335.800536032925,"C. caryae"
"A","3",18,241,1.8e+07,18.5,405.711720313821,"C. caryae"
"A","3",19,210,1.9e+07,19.5,454.995604374372,"C. caryae"
"A","3",20,209,2e+07,20.5,479.547703570771,"C. caryae"
"A","3",21,104,2.1e+07,21.5,490.691349016874,"C. caryae"
"A","3",22,152,2.2e+07,22.5,424.007075412663,"C. caryae"
"A","3",23,1011,2.3e+07,23.5,1069.49614305055,"C. caryae"
"A","3",24,247,2.4e+07,24.5,1077.37226621071,"C. caryae"
"A","3",25,480,2.5e+07,25.5,1160.79713989999,"C. caryae"
"A","3",26,119,2.6e+07,26.5,1162.23706703925,"C. caryae"
"A","3",27,429,2.7e+07,27.5,1229.52511157764,"C. caryae"
"A","3",28,259,2.8e+07,28.5,746.117953141459,"C. caryae"
"A","3",29,96,2.9e+07,29.5,710.562453272054,"C. caryae"
"A","3",30,383,3e+07,30.5,648.989984514399,"C. caryae"
"A","3",31,488,3.1e+07,31.5,803.225373105208,"C. caryae"
"A","3",32,292,3.2e+07,32.5,739.184685988556,"C. caryae"
"A","3",33,299,3.3e+07,33.5,754.131288304629,"C. caryae"
"A","3",34,197,3.4e+07,34.5,773.503070452859,"C. caryae"
"A","3",35,67,3.5e+07,35.5,675.356942660694,"C. caryae"
"A","3",36,388,3.6e+07,36.5,607.047774067247,"C. caryae"
"A","3",37,30,3.7e+07,37.5,533.050654253421,"C. caryae"
"A","3",38,1915,3.8e+07,38.5,1965.18879500164,"C. caryae"
"A","3",39,20,3.9e+07,39.5,1955.39203230452,"C. caryae"
"A","3",40,224,4e+07,40.5,1967.03965389618,"C. caryae"
"A","3",41,235,4.1e+07,41.5,1942.65951725978,"C. caryae"
"A","3",42,79,4.2e+07,42.5,1944.03369312366,"C. caryae"
"A","3",43,20,4.3e+07,43.5,335.323724183065,"C. caryae"
"A","3",44,776,4.4e+07,44.5,845.114193467368,"C. caryae"
"A","3",45,292,4.5e+07,45.5,865.62462996382,"C. caryae"
"A","3",46,494,4.6e+07,46.5,968.564401575858,"C. caryae"
"A","3",47,73,4.7e+07,47.5,968.093487221146,"C. caryae"
"A","3",48,22,4.8e+07,48.5,968.136870488879,"C. caryae"
"A","3",49,1064,4.9e+07,49.5,1211.28402944974,"C. caryae"
"A","3",50,13,5e+07,50.5,1175.63344627482,"C. caryae"
"A","3",51,90,5.1e+07,51.5,1070.59702969885,"C. caryae"
"A","3",52,54,5.2e+07,52.5,1069.46949465611,"C. caryae"
"A","3",53,270,5.3e+07,53.5,1102.80596661425,"C. caryae"
"A","3",54,325,5.4e+07,54.5,435.557114509682,"C. caryae"
"A","3",55,1038,5.5e+07,55.5,1125.60428215248,"C. caryae"
"A","3",56,1729,5.6e+07,56.5,2061.14676818513,"C. caryae"
"A","3",57,138,5.7e+07,57.5,2065.05544719748,"C. caryae"
"A","3",58,923,5.8e+07,58.5,2245.77002384483,"C. caryae"
"A","3",59,25,5.9e+07,59.5,2222.2697856021,"C. caryae"
"A","3",60,522,6e+07,60.5,2033.10673600773,"C. caryae"
"A","3",61,142,6.1e+07,61.5,1079.00231695766,"C. caryae"
"A","3",62,348,6.2e+07,62.5,1125.30262596335,"C. caryae"
"A","3",63,1303,6.3e+07,63.5,1453.33616207676,"C. caryae"
"A","3",64,5126,6.4e+07,64.5,5327.9862049371,"C. caryae"
"A","3",65,743,6.5e+07,65.5,5354.15745005692,"C. caryae"
"A","3",66,234,6.6e+07,66.5,5357.38686301447,"C. caryae"
"A","3",67,24,6.7e+07,67.5,5346.12626113525,"C. caryae"
"A","3",68,203,6.8e+07,68.5,5188.87906970282,"C. caryae"
"A","3",69,478,6.9e+07,69.5,936.522290177869,"C. caryae"
"A","3",70,48,7e+07,70.5,572.126734211923,"C. caryae"
"A","3",71,118,7.1e+07,71.5,535.254145243173,"C. caryae"
"A","3",72,93,7.2e+07,72.5,542.743033119726,"C. caryae"
"A","3",73,15,7.3e+07,73.5,503.573232012981,"C. caryae"
"A","3",74,435,7.4e+07,74.5,462.954641406693,"C. caryae"
"A","3",75,651,7.5e+07,75.5,797.385728490296,"C. caryae"
"A","3",76,74,7.6e+07,76.5,792.070703914745,"C. caryae"
"A","3",77,283,7.7e+07,77.5,835.952151740756,"C. caryae"
"A","3",78,895,7.8e+07,78.5,1224.58809401366,"C. caryae"
"A","3",79,371,7.9e+07,79.5,1203.34201289575,"C. caryae"
"A","3",80,164,8e+07,80.5,1025.24484880442,"C. caryae"
"A","3",81,401,8.1e+07,81.5,1098.38608876843,"C. caryae"
"A","3",82,273,8.2e+07,82.5,1095.85217981259,"C. caryae"
"A","3",83,175,8.3e+07,83.5,656.118891665222,"C. caryae"
"A","3",84,193,8.4e+07,84.5,574.543296888929,"C. caryae"
"A","3",85,163,8.5e+07,85.5,574.258652525149,"C. caryae"
"A","3",86,821,8.6e+07,86.5,918.157393914573,"C. caryae"
"A","3",87,98,8.7e+07,87.5,882.092965622105,"C. caryae"
"A","3",88,156,8.8e+07,88.5,878.520916085667,"C. caryae"
"A","3",89,23,8.9e+07,89.5,857.367482471781,"C. caryae"
"A","3",90,23,9e+07,90.5,842.044535639297,"C. caryae"
"A","3",91,181,9.1e+07,91.5,260.305589644172,"C. caryae"
"A","3",92,690,9.2e+07,92.5,730.927492984085,"C. caryae"
"A","3",93,115,9.3e+07,93.5,723.286941676677,"C. caryae"
"A","3",94,141,9.4e+07,94.5,736.543277750873,"C. caryae"
"A","3",95,30,9.5e+07,95.5,736.795086845725,"C. caryae"
"A","3",96,4,9.6e+07,96.5,714.228254831745,"C. caryae"
"A","3",97,206,9.7e+07,97.5,276.510397634519,"C. caryae"
"A","3",98,64,9.8e+07,98.5,259.478322794025,"C. caryae"
"A","3",99,3,9.9e+07,99.5,217.846276075585,"C. caryae"
"A","3",100,107,1e+08,100.5,240.844348075681,"C. caryae"
"A","3",101,174,1.01e+08,101.5,297.095944098872,"C. caryae"
"A","3",102,25,1.02e+08,102.5,215.534220020859,"C. caryae"
"A","3",103,185,1.03e+08,103.5,276.738143377453,"C. caryae"
"A","3",104,20,1.04e+08,104.5,277.443687980102,"C. caryae"
"A","3",105,368,1.05e+08,105.5,448.274469493858,"C. caryae"
"A","3",106,191,1.06e+08,106.5,455.142834723343,"C. caryae"
"A","3",107,161,1.07e+08,107.5,482.131724739204,"C. caryae"
"A","3",108,958,1.08e+08,108.5,1056.40427867365,"C. caryae"
"A","3",109,76,1.09e+08,109.5,1058.94570210186,"C. caryae"
"A","3",110,125,1.1e+08,110.5,1000.78319330412,"C. caryae"
"A","3",111,180,1.11e+08,111.5,998.742208980876,"C. caryae"
"A","3",112,249,1.12e+08,112.5,1016.64448063224,"C. caryae"
"A","3",113,408,1.13e+08,113.5,531.287116350472,"C. caryae"
"A","3",114,172,1.14e+08,114.5,553.239550285408,"C. caryae"
"A","3",115,99,1.15e+08,115.5,547.950727711899,"C. caryae"
"A","3",116,67,1.16e+08,116.5,521.861092629063,"C. caryae"
"A","3",117,1,1.17e+08,117.5,458.62729966717,"C. caryae"
"A","3",118,144,1.18e+08,118.5,254.186939082243,"C. caryae"
"A","3",119,47,1.19e+08,119.5,192.966318304517,"C. caryae"
"A","3",120,50,1.2e+08,120.5,173.017340171441,"C. caryae"
"A","3",121,119,1.21e+08,121.5,199.015074805905,"C. caryae"
"A","3",122,72,1.22e+08,122.5,211.636480787222,"C. caryae"
"A","3",123,1,1.23e+08,123.5,155.096744001929,"C. caryae"
"A","3",124,67,1.24e+08,124.5,162.280621147443,"C. caryae"
"A","3",125,177,1.25e+08,125.5,234.870176906307,"C. caryae"
"A","3",126,311,1.26e+08,126.5,371.111842979984,"C. caryae"
"A","3",127,269,1.27e+08,127.5,452.659916493608,"C. caryae"
"A","3",128,14,1.28e+08,128.5,452.875258763382,"C. caryae"
"A","3",129,103,1.29e+08,129.5,459.582419158958,"C. caryae"
"A","3",130,285,1.3e+08,130.5,510.991193661887,"C. caryae"
"A","4",0,180,0,0.5,NA,"C. caryae"
"A","4",1,36,1e+06,1.5,NA,"C. caryae"
"A","4",2,108,2e+06,2.5,NA,"C. caryae"
"A","4",3,25,3e+06,3.5,NA,"C. caryae"
"A","4",4,431,4e+06,4.5,481.400041545491,"C. caryae"
"A","4",5,325,5e+06,5.5,552.241794868878,"C. caryae"
"A","4",6,1630,6e+06,6.5,1720.63215127464,"C. caryae"
"A","4",7,79,7e+06,7.5,1719.05555465785,"C. caryae"
"A","4",8,1034,8e+06,8.5,2005.91201202844,"C. caryae"
"A","4",9,102,9e+06,9.5,1961.71506595632,"C. caryae"
"A","4",10,60,1e+07,10.5,1935.53635977214,"C. caryae"
"A","4",11,2,1.1e+07,11.5,1043.74565867361,"C. caryae"
"A","4",12,319,1.2e+07,12.5,1088.54260366786,"C. caryae"
"A","4",13,518,1.3e+07,13.5,619.752369902689,"C. caryae"
"A","4",14,297,1.4e+07,14.5,679.63078211629,"C. caryae"
"A","4",15,727,1.5e+07,15.5,993.39166495396,"C. caryae"
"A","4",16,204,1.6e+07,16.5,1014.11981540644,"C. caryae"
"A","4",17,344,1.7e+07,17.5,1022.25926261394,"C. caryae"
"A","4",18,121,1.8e+07,18.5,889.567872621308,"C. caryae"
"A","4",19,128,1.9e+07,19.5,848.236995184718,"C. caryae"
"A","4",20,256,2e+07,20.5,506.471124547096,"C. caryae"
"A","4",21,227,2.1e+07,21.5,516.164702396435,"C. caryae"
"A","4",22,196,2.2e+07,22.5,431.863404330582,"C. caryae"
"A","4",23,53,2.3e+07,23.5,417.940187108155,"C. caryae"
"A","4",24,3077,2.4e+07,24.5,3102.61486491637,"C. caryae"
"A","4",25,79,2.5e+07,25.5,3093.044454902,"C. caryae"
"A","4",26,91,2.6e+07,26.5,3086.04536583635,"C. caryae"
"A","4",27,352,2.7e+07,27.5,3099.8651583577,"C. caryae"
"A","4",28,641,2.8e+07,28.5,3165.00173775624,"C. caryae"
"A","4",29,237,2.9e+07,29.5,778.123383532458,"C. caryae"
"A","4",30,110,3e+07,30.5,781.879146671658,"C. caryae"
"A","4",31,792,3.1e+07,31.5,1109.19700684775,"C. caryae"
"A","4",32,514,3.2e+07,32.5,1170.73054115796,"C. caryae"
"A","4",33,375,3.3e+07,33.5,1048.97759747289,"C. caryae"
"A","4",34,375,3.4e+07,34.5,1088.48977946511,"C. caryae"
"A","4",35,205,3.5e+07,35.5,1102.15017125617,"C. caryae"
"A","4",36,433,3.6e+07,36.5,880.318124316431,"C. caryae"
"A","4",37,83,3.7e+07,37.5,719.481062989152,"C. caryae"
"A","4",38,7,3.8e+07,38.5,614.065957369402,"C. caryae"
"A","4",39,153,3.9e+07,39.5,509.765632423372,"C. caryae"
"A","4",40,47,4e+07,40.5,469.089543690754,"C. caryae"
"A","4",41,279,4.1e+07,41.5,332.260440016563,"C. caryae"
"A","4",42,35,4.2e+07,42.5,323.624782734574,"C. caryae"
"A","4",43,1740,4.3e+07,43.5,1769.82598014607,"C. caryae"
"A","4",44,839,4.4e+07,44.5,1952.63821533842,"C. caryae"
"A","4",45,170,4.5e+07,45.5,1959.46089524645,"C. caryae"
"A","4",46,221,4.6e+07,46.5,1952.04687443719,"C. caryae"
"A","4",47,117,4.7e+07,47.5,1955.23681430153,"C. caryae"
"A","4",48,656,4.8e+07,48.5,1107.10749252275,"C. caryae"
"A","4",49,129,4.9e+07,49.5,733.762223066846,"C. caryae"
"A","4",50,1092,5e+07,50.5,1304.59610608035,"C. caryae"
"A","4",51,1503,5.1e+07,51.5,1977.91278877508,"C. caryae"
"A","4",52,723,5.2e+07,52.5,2102.65998202277,"C. caryae"
"A","4",53,977,5.3e+07,53.5,2223.81923725828,"C. caryae"
"A","4",54,539,5.4e+07,54.5,2284.5682305416,"C. caryae"
"A","4",55,74,5.5e+07,55.5,2008.04980017927,"C. caryae"
"A","4",56,149,5.6e+07,56.5,1339.94626757941,"C. caryae"
"A","4",57,30,5.7e+07,57.5,1128.55084068021,"C. caryae"
"A","4",58,55,5.8e+07,58.5,567.558807525705,"C. caryae"
"A","4",59,234,5.9e+07,59.5,293.867316998675,"C. caryae"
"A","4",60,100,6e+07,60.5,301.466416039996,"C. caryae"
"A","4",61,316,6.1e+07,61.5,410.532580923853,"C. caryae"
"A","4",62,16,6.2e+07,62.5,409.747483213747,"C. caryae"
"A","4",63,53,6.3e+07,63.5,409.483821414229,"C. caryae"
"A","4",64,81,6.4e+07,64.5,345.661684309962,"C. caryae"
"A","4",65,263,6.5e+07,65.5,422.671267062241,"C. caryae"
"A","4",66,181,6.6e+07,66.5,334,"C. caryae"
"A","4",67,24,6.7e+07,67.5,334.478698873336,"C. caryae"
"A","4",68,131,6.8e+07,68.5,355.285800448034,"C. caryae"
"A","4",69,206,6.9e+07,69.5,402.620168396964,"C. caryae"
"A","4",70,206,7e+07,70.5,367.926623119339,"C. caryae"
"A","4",71,107,7.1e+07,71.5,337.724739988056,"C. caryae"
"A","4",72,39,7.2e+07,72.5,339.120922386101,"C. caryae"
"A","4",73,272,7.3e+07,73.5,414.518998358338,"C. caryae"
"A","4",74,138,7.4e+07,74.5,385.271332958994,"C. caryae"
"A","4",75,1165,7.5e+07,75.5,1209.63754902037,"C. caryae"
"A","4",76,292,7.6e+07,76.5,1239.77336638597,"C. caryae"
"A","4",77,149,7.7e+07,77.5,1248.08573423463,"C. caryae"
"A","4",78,167,7.8e+07,78.5,1229.48078472175,"C. caryae"
"A","4",79,261,7.9e+07,79.5,1249.27979252047,"C. caryae"
"A","4",80,156,8e+07,80.5,477.29550594993,"C. caryae"
"A","4",81,402,8.1e+07,81.5,551.498866725943,"C. caryae"
"A","4",82,1402,8.2e+07,82.5,1499.18444495666,"C. caryae"
"A","4",83,39,8.3e+07,83.5,1490.36438497436,"C. caryae"
"A","4",84,115,8.4e+07,84.5,1471.83219152185,"C. caryae"
"A","4",85,113,8.5e+07,85.5,1467.89747598393,"C. caryae"
"A","4",86,67,8.6e+07,86.5,1413.36760964726,"C. caryae"
"A","4",87,205,8.7e+07,87.5,272.082708013574,"C. caryae"
"A","4",88,618,8.8e+07,88.5,674.115717069406,"C. caryae"
"A","4",89,724,8.9e+07,89.5,982.539057747833,"C. caryae"
"A","4",90,248,9e+07,90.5,1007.03425959597,"C. caryae"
"A","4",91,164,9.1e+07,91.5,1018.09871819976,"C. caryae"
"A","4",92,101,9.2e+07,92.5,1002.34774404894,"C. caryae"
"A","4",93,72,9.3e+07,93.5,792.439903084139,"C. caryae"
"A","4",94,96,9.4e+07,94.5,336.156213686435,"C. caryae"
"A","4",95,2,9.5e+07,95.5,226.938317610755,"C. caryae"
"A","4",96,63,9.6e+07,96.5,169.03845716286,"C. caryae"
"A","4",97,122,9.7e+07,97.5,182.365018575384,"C. caryae"
"A","4",98,90,9.8e+07,98.5,190.1920082443,"C. caryae"
"A","4",99,103,9.9e+07,99.5,193.819503662557,"C. caryae"
"A","4",100,90,1e+08,100.5,213.686686529601,"C. caryae"
"A","4",101,192,1.01e+08,101.5,280.280216925847,"C. caryae"
"A","4",102,151,1.02e+08,102.5,294.064618749009,"C. caryae"
"A","5",0,3,0,0.5,NA,"C. caryae"
"A","5",1,2108,1e+06,1.5,NA,"C. caryae"
"A","5",2,402,2e+06,2.5,NA,"C. caryae"
"A","5",3,171,3e+06,3.5,NA,"C. caryae"
"A","5",4,250,4e+06,4.5,2167.26048272929,"C. caryae"
"A","5",5,131,5e+06,5.5,2171.21394616007,"C. caryae"
"A","5",6,84,6e+06,6.5,526.841532151747,"C. caryae"
"A","5",7,370,7e+06,7.5,502.849878194278,"C. caryae"
"A","5",8,1062,8e+06,8.5,1162.5235481486,"C. caryae"
"A","5",9,289,9e+06,9.5,1171.52976914801,"C. caryae"
"A","5",10,73,1e+07,10.5,1166.46903087909,"C. caryae"
"A","5",11,138,1.1e+07,11.5,1171.59634687037,"C. caryae"
"A","5",12,247,1.2e+07,12.5,1138.74799670515,"C. caryae"
"A","5",13,672,1.3e+07,13.5,787.709972007464,"C. caryae"
"A","5",14,314,1.4e+07,14.5,797.221424699562,"C. caryae"
"A","5",15,415,1.5e+07,15.5,895.800200937687,"C. caryae"
"A","5",16,765,1.6e+07,16.5,1169.88845622136,"C. caryae"
"A","5",17,299,1.7e+07,17.5,1181.96065924378,"C. caryae"
"A","5",18,0,1.8e+07,18.5,972.340989571045,"C. caryae"
"A","5",19,13,1.9e+07,19.5,920.336894837972,"C. caryae"
"A","5",20,49,2e+07,20.5,822.919194088946,"C. caryae"
"A","5",21,590,2.1e+07,21.5,663.378474175941,"C. caryae"
"A","5",22,109,2.2e+07,22.5,602.122080644781,"C. caryae"
"A","5",23,463,2.3e+07,23.5,759.552499831315,"C. caryae"
"A","5",24,86,2.4e+07,24.5,764.29510007588,"C. caryae"
"A","5",25,126,2.5e+07,25.5,773.060152898854,"C. caryae"
"A","5",26,216,2.6e+07,26.5,544.222381017172,"C. caryae"
"A","5",27,236,2.7e+07,27.5,583.089187003155,"C. caryae"
"A","5",28,375,2.8e+07,28.5,515.993217009681,"C. caryae"
"A","5",29,258,2.9e+07,29.5,570.453328502867,"C. caryae"
"A","5",30,5,3e+07,30.5,556.386556271806,"C. caryae"
"A","5",31,1793,3.1e+07,31.5,1864.87506283933,"C. caryae"
"A","5",32,92,3.2e+07,32.5,1852.16818890726,"C. caryae"
"A","5",33,266,3.3e+07,33.5,1833.20975341067,"C. caryae"
"A","5",34,284,3.4e+07,34.5,1837.04926444557,"C. caryae"
"A","5",35,86,3.5e+07,35.5,1839.05437657509,"C. caryae"
"A","5",36,88,3.6e+07,36.5,418.349136487695,"C. caryae"
"A","5",37,57,3.7e+07,37.5,412.069168951039,"C. caryae"
"A","5",38,482,3.8e+07,38.5,575.646592971764,"C. caryae"
"A","5",39,207,3.9e+07,39.5,541.813621091238,"C. caryae"
"A","5",40,180,4e+07,40.5,564.416512869707,"C. caryae"
"A","5",41,433,4.1e+07,41.5,705.911467536829,"C. caryae"
"A","5",42,399,4.2e+07,42.5,808.865254538727,"C. caryae"
"A","5",43,176,4.3e+07,43.5,672.989598730916,"C. caryae"
"A","5",44,809,4.4e+07,44.5,1031.76886946641,"C. caryae"
"A","5",45,227,4.5e+07,45.5,1040.99759846025,"C. caryae"
"A","5",46,1011,4.6e+07,46.5,1385.0299635748,"C. caryae"
"A","5",47,110,4.7e+07,47.5,1330.8670106363,"C. caryae"
"A","5",48,244,4.8e+07,48.5,1341.55394971652,"C. caryae"
"A","5",49,127,4.9e+07,49.5,1077.68965848244,"C. caryae"
"A","5",50,6,5e+07,50.5,1053.52835747312,"C. caryae"
"A","5",51,119,5.1e+07,51.5,319.314891603884,"C. caryae"
"A","5",52,346,5.2e+07,52.5,457.796898198317,"C. caryae"
"A","5",53,198,5.3e+07,53.5,435.024137261371,"C. caryae"
"A","5",54,502,5.4e+07,54.5,652.013036679482,"C. caryae"
"A","5",55,226,5.5e+07,55.5,690.044201482775,"C. caryae"
"A","5",56,11,5.6e+07,56.5,679.794821986752,"C. caryae"
"A","5",57,2278,5.7e+07,57.5,2351.95429377358,"C. caryae"
"A","5",58,567,5.8e+07,58.5,2411.21836423,"C. caryae"
"A","5",59,49,5.9e+07,59.5,2358.8919008721,"C. caryae"
"A","5",60,223,6e+07,60.5,2358.60636817592,"C. caryae"
"A","5",61,203,6.1e+07,61.5,2367.30057238197,"C. caryae"
"A","5",62,59,6.2e+07,62.5,646.768119189559,"C. caryae"
"A","5",63,0,6.3e+07,63.5,311.159123279392,"C. caryae"
"A","5",64,528,6.4e+07,64.5,610.903429356883,"C. caryae"
"A","5",65,227,6.5e+07,65.5,612.374885180638,"C. caryae"
"A","5",66,115,6.6e+07,66.5,589.08318597631,"C. caryae"
"A","5",67,435,6.7e+07,67.5,729.90615835188,"C. caryae"
"A","5",68,359,6.8e+07,68.5,813.415023220004,"C. caryae"
"A","5",69,157,6.9e+07,69.5,638.364316045313,"C. caryae"
"A","5",70,20,7e+07,70.5,596.975711398713,"C. caryae"
"A","5",71,587,7.1e+07,71.5,829.291263670371,"C. caryae"
"A","5",72,240,7.2e+07,72.5,745.720457007852,"C. caryae"
"A","5",73,255,7.3e+07,73.5,701.600313568915,"C. caryae"
"A","5",74,221,7.4e+07,74.5,718.63412109362,"C. caryae"
"A","5",75,611,7.5e+07,75.5,943.056732121668,"C. caryae"
"A","5",76,585,7.6e+07,76.5,941.813144949676,"C. caryae"
"A","5",77,1169,7.7e+07,77.5,1481.8815742157,"C. caryae"
"A","5",78,172,7.8e+07,78.5,1469.87482460242,"C. caryae"
"A","5",79,175,7.9e+07,79.5,1463.66526227823,"C. caryae"
"A","5",80,268,8e+07,80.5,1356.76785044458,"C. caryae"
"A","5",81,164,8.1e+07,81.5,1235.10728278964,"C. caryae"
"A","5",82,933,8.2e+07,82.5,1014.60238517362,"C. caryae"
"A","5",83,215,8.3e+07,83.5,1022.77025768254,"C. caryae"
"A","5",84,301,8.4e+07,84.5,1051.68198615361,"C. caryae"
"A","5",85,886,8.5e+07,85.5,1348.77981894748,"C. caryae"
"A","5",86,404,8.6e+07,86.5,1398.4015875277,"C. caryae"
"A","5",87,434,8.7e+07,87.5,1128.44760622725,"C. caryae"
"A","5",88,769,8.8e+07,88.5,1348.52882801963,"C. caryae"
"A","5",89,744,8.9e+07,89.5,1510.45191912884,"C. caryae"
"A","5",90,118,9e+07,90.5,1228.98047177325,"C. caryae"
"A","5",91,597,9.1e+07,91.5,1305.21492483039,"C. caryae"
"A","5",92,120,9.2e+07,92.5,1236.78211500652,"C. caryae"
"A","5",93,52,9.3e+07,93.5,970.037628136146,"C. caryae"
"A","5",94,260,9.4e+07,94.5,674.564303828775,"C. caryae"
"A","5",95,74,9.5e+07,95.5,668.273147747237,"C. caryae"
"A","5",96,10,9.6e+07,96.5,300.466304267217,"C. caryae"
"A","5",97,37,9.7e+07,97.5,277.937043231017,"C. caryae"
"A","5",98,85,9.8e+07,98.5,285.954541841881,"C. caryae"
"A","6",0,11,0,0.5,NA,"C. caryae"
"A","6",1,62,1e+06,1.5,NA,"C. caryae"
"A","6",2,367,2e+06,2.5,NA,"C. caryae"
"A","6",3,1377,3e+06,3.5,NA,"C. caryae"
"A","6",4,122,4e+06,4.5,1431.66581296055,"C. caryae"
"A","6",5,160,5e+06,5.5,1440.53670553721,"C. caryae"
"A","6",6,211,6e+06,6.5,1454.58688293275,"C. caryae"
"A","6",7,454,7e+06,7.5,1478.93542793457,"C. caryae"
"A","6",8,545,8e+06,8.5,766.906773995379,"C. caryae"
"A","6",9,322,9e+06,9.5,822.767281799659,"C. caryae"
